tiempo,id_jugador,equipo,posicion_x,posicion_y,velocidad,aceleracion,frecuencia_cardiaca,pase_exitoso,distancia_al_balon,posesion_equipo,presion_rival,formacion,zona_controlada,categoria_jugador
31,18,Local,86.67705206741361,33.85576761359915,7.281741966214254,3.9901142027236087,179,1,7.929792967918059,57.29009004375841,6.175366874728316,3-5-2,mediocampo,Reservista
32,5,Visitante,59.99857098434575,23.629900927379328,6.521384464700572,4.575567666258355,133,0,18.93854704258979,43.31245035442041,8.15692065176623,3-5-2,mediocampo,Suplente
33,21,Local,71.55008323403311,11.570888691700809,3.464758121235883,3.8825905123287603,99,1,3.250518786112444,68.64528554345127,9.378041239218232,4-3-3,defensa,Reservista
34,21,Visitante,78.48131775481966,2.8886911419894523,2.7413062294078068,2.7710361872028955,116,0,17.445666553485648,59.39833440729222,6.528455472993739,4-3-3,ataque,Reservista
35,18,Visitante,40.64539894855178,12.431453571895885,0.2854567766146383,1.6813904154539072,88,0,10.852529962618378,31.54010164331225,2.788723251046399,4-3-3,defensa,Suplente
36,16,Local,12.189024927094561,18.63322017849302,8.192495929114422,1.1213270786662977,166,1,7.409693358467859,36.89029032575934,8.358768780155307,4-4-2,mediocampo,Titular
37,7,Local,29.24356670976046,44.792649015779304,4.63337546777509,4.106621195631897,62,0,3.8060568395948158,34.310106960217574,8.572965697402818,3-5-2,defensa,Titular
38,11,Visitante,96.77024412394132,3.5413938038700077,9.897046098558725,3.6555699497631142,154,1,7.966878571027671,50.333571477210754,5.048303052165691,4-3-3,ataque,Reservista
39,13,Local,17.24538198221922,11.412424897319884,6.829963049159398,3.801868789553052,135,1,14.444227758966889,47.44260773741641,1.3536615384881736,4-4-2,mediocampo,Titular
40,9,Local,71.44488246971795,11.081632706062205,0.6555897744944175,4.325414971198312,81,1,7.796222466545968,42.96138610383804,7.506118352041342,4-4-2,ataque,Reservista
41,19,Local,0.4484332639589139,13.143233366231916,5.523757603381171,5.9006003830714615,158,0,3.0627845430605016,30.952890717416345,3.6715108103657563,4-3-3,defensa,Titular
42,12,Visitante,65.1251523939843,5.758533827885048,1.6587866010927148,2.5272602852542114,122,0,4.505123130097717,53.85089237680806,3.323753529483542,4-3-3,mediocampo,Suplente
43,15,Local,11.518024111821001,17.852501029126067,6.7929793212280165,0.10619978862116919,61,0,7.309497558498803,39.53395494316321,5.99530397209092,4-4-2,ataque,Titular
44,22,Visitante,46.1206676195462,19.340259605912983,4.971363055911908,4.688352232359969,160,0,4.673562885608781,44.60115110967757,4.714627776648365,4-4-2,mediocampo,Suplente
45,10,Local,34.08490363203314,6.317810824309311,7.290806583882992,4.550538740225841,97,1,5.832137248801019,54.56726533319653,2.1294868366631947,5-3-2,defensa,Suplente
46,6,Local,41.80966652811016,37.15950334836313,5.2881662729530605,4.12204703254387,96,0,15.146857964704667,47.60706173354074,1.2398469051159935,5-3-2,ataque,Suplente
47,14,Local,43.37253369790432,20.772972082905827,10.91027635437868,1.0018314453554005,77,1,10.860744294224007,57.77411459888499,6.816666819099381,5-3-2,defensa,Suplente
48,11,Local,46.72729468651545,23.767127443124654,2.2207651718256014,3.3907870522081422,135,1,13.249153055941079,63.29068313952308,7.77437444432556,3-5-2,ataque,Suplente
49,15,Visitante,44.838873577877436,28.465566769819002,5.186308595835573,2.6492709803520897,115,0,16.96628006472419,54.814196208746765,1.586616458263492,4-3-3,defensa,Suplente
50,8,Local,77.49473754363731,8.129611172793606,0.03533522360937935,0.39362543544931805,144,0,15.39076768449254,46.770020431781475,5.943447224629968,4-4-2,defensa,Reservista
51,5,Local,10.411161195036566,45.380846706476184,8.821718073071487,1.8401981599790342,109,0,17.93274773385207,40.39336146637194,9.839075963464285,5-3-2,defensa,Titular
52,17,Visitante,63.16041739204912,4.793687916387107,2.7895631638137592,5.98412275955841,99,1,16.117255790535832,35.92558271765195,3.220777172271789,4-3-3,ataque,Suplente
53,17,Local,72.11201057655975,24.584875832004638,1.2681407625438652,2.7870998283351263,60,0,18.259423412708767,34.1024349016203,1.4646993307373446,5-3-2,mediocampo,Reservista
54,4,Local,74.2182320040983,32.075553165793366,0.772945193098463,3.2627623661434813,60,1,17.770387473248046,56.579205810527256,1.7470229047104109,4-3-3,ataque,Reservista
55,7,Local,81.0025634327895,19.845250964423673,7.351691047495155,2.2696037878947966,101,1,16.303493637742783,60.97760886815314,7.158493366397145,4-3-3,ataque,Reservista
56,20,Visitante,64.66764563846253,20.208343570951058,8.579507330974804,1.1697139537086783,139,1,14.020825371697816,65.51479667556757,7.988193904497323,5-3-2,defensa,Suplente
57,8,Visitante,36.466778160413035,38.07034281893811,11.55070468185145,3.316461284375733,151,0,13.561976809141978,47.756448827527144,6.34186598455249,4-4-2,ataque,Suplente
58,19,Visitante,54.182949290965475,6.200608942242663,8.81485047213178,3.400657767408081,80,1,3.831759811861588,68.03019772287432,6.865381121084143,3-5-2,defensa,Suplente
59,11,Local,32.7584562854744,7.007346604403214,4.49622811465899,1.0282282161504974,81,1,10.483630283864976,59.8382751778277,6.859520416479708,4-3-3,defensa,Titular
60,17,Local,62.66719600002435,4.50223460931568,6.8054833566962785,4.5242223558857475,110,1,16.41385593082947,47.984122633474584,3.1774609833752585,4-4-2,ataque,Suplente
61,20,Local,54.862951364162036,40.458288280546086,7.9749224731173705,5.0960882413882675,72,0,16.186853884188753,52.00502989509194,2.8301189263680477,4-4-2,defensa,Suplente
62,1,Local,78.7049962958898,27.702902714478704,0.2662072622397016,2.5934497063040043,90,1,12.105791387120258,44.480910679547506,3.963208429814831,3-5-2,mediocampo,Reservista
63,11,Visitante,37.775070208480365,3.0403533744003894,2.4952778000625653,4.356227871475432,161,1,13.775203356716318,58.97877794521128,2.3215167265144308,3-5-2,mediocampo,Suplente
64,5,Local,11.159454905941512,20.06625314970165,0.2874434000279744,3.0697128912802123,105,0,17.837585099804866,35.346038667389365,8.893799140566255,4-3-3,ataque,Titular
65,19,Local,11.111520928543205,40.9477793260505,1.0009511841379437,2.7316130815433173,123,1,7.527097169406096,40.43168932697,3.3362233856194523,4-4-2,ataque,Titular
66,17,Local,33.00573539222567,11.45945691081025,8.179971677417857,0.3501613367508971,174,1,6.676555122526942,58.87407502062459,9.981389701888773,3-5-2,mediocampo,Suplente
67,4,Visitante,10.606260895723452,44.982811825517025,9.462496500126242,5.029866880824251,61,0,9.071033606772803,40.407768600384266,8.98307655947355,4-4-2,mediocampo,Titular
68,10,Visitante,7.754352310584256,15.904377951592219,7.316838310181226,4.2098942496576415,172,0,4.310697528600064,42.59869293057935,4.381568071714568,4-3-3,ataque,Titular
69,10,Visitante,33.27166589312237,46.92355123658558,1.1451680205638586,0.828772085780153,94,0,9.772164095086115,65.55624389452773,4.371712009095541,5-3-2,mediocampo,Suplente
70,13,Visitante,42.27319122584119,46.08944317858226,2.5087531608199476,2.380842504314529,91,0,1.7446096271621592,55.086603323843164,3.2158735989284164,4-3-3,mediocampo,Suplente
71,8,Local,85.36394685301264,15.881645761419733,3.3531763571510944,3.7271981631739326,116,1,9.886177853690176,69.2275494181761,3.4854904064248218,3-5-2,defensa,Reservista
72,1,Visitante,39.675058298003144,15.129890231473992,3.704894879740372,3.2024669015951455,121,1,15.251109180512717,66.04420897383801,1.1121655738344773,4-4-2,defensa,Suplente
73,20,Local,44.02711703488268,7.716972520043197,6.212189189555174,5.9007191748691366,100,1,5.987606908797208,67.78192183567394,3.230951468027195,5-3-2,ataque,Suplente
74,10,Local,68.14886598195623,29.78282189356317,10.079003847031604,3.5978026483829018,172,1,14.619292350382553,37.37061391273124,6.601535563376181,3-5-2,mediocampo,Reservista
75,8,Visitante,99.46786211047704,5.294491347755292,0.21360218893465666,4.317292240397433,169,1,17.693895991982775,67.12846171013425,4.388465165031722,3-5-2,ataque,Reservista
76,20,Visitante,51.878263844941394,17.38115856659979,0.626547041889526,3.673418431534171,164,0,4.972929052260655,55.580257882669336,8.670940548378113,3-5-2,mediocampo,Suplente
77,13,Local,66.51730306591486,41.05473962894814,7.22182661066331,5.596891855501532,91,1,6.508363704384097,46.199317027438084,4.836461103523591,5-3-2,mediocampo,Reservista
78,16,Local,69.47675240045507,10.589931269284753,11.959489501615085,3.264539826241559,94,0,4.856379495065277,44.30606562229043,4.564333967516674,4-4-2,ataque,Reservista
79,13,Local,10.306627874091244,36.343775010074864,5.5846866243776425,3.5535380160953336,120,0,3.2174179869684716,61.6798698140446,8.183430495137541,4-3-3,defensa,Titular
80,6,Local,84.25373548964369,6.974856149732084,11.136499062934035,3.6779391697555495,75,0,12.365589890880074,63.407960177397655,8.120690019689135,3-5-2,ataque,Reservista
81,6,Visitante,5.746685758770798,32.920015306872585,8.242763197710046,0.8559397163030167,91,0,2.887724360261983,56.96875749428897,2.2333184366154333,4-4-2,mediocampo,Titular
82,13,Local,85.26229761905827,2.411260579080454,10.031366105825871,2.7075041706611893,146,0,19.630417061938722,57.94480927278627,3.8740744867759953,3-5-2,defensa,Reservista
83,22,Visitante,89.29291618483656,41.733077909118386,3.354170801839794,5.0886684295653,91,1,9.614893612728576,56.513517830912804,3.68073923170083,4-4-2,defensa,Reservista
84,8,Local,2.043506105029169,49.656926906976814,4.144654476866813,4.743209125155845,125,0,14.242774444932511,65.9366231125648,3.4750681223470936,3-5-2,mediocampo,Titular
85,12,Local,90.90531900050992,42.54972785939631,4.958730882594825,4.69157786015271,161,1,2.356111224386064,59.24896237514621,9.588864125328412,3-5-2,ataque,Reservista
86,14,Local,78.50807977079523,42.814505735729526,8.09835291660896,5.2561675689465,111,0,8.547658995038823,65.40267723236515,8.414622264487562,3-5-2,defensa,Reservista
87,7,Local,63.15233887095022,39.376669388340765,5.554357517710065,0.9967292682622066,178,1,16.200431415159418,51.754329859259194,1.2327484843772387,3-5-2,ataque,Suplente
88,9,Local,49.797171815358595,44.3670545933943,8.286562594194429,2.89051212260766,120,1,8.925695711523904,46.309899206872615,7.779088427671093,3-5-2,defensa,Suplente
89,18,Local,65.34422470111227,47.79873825067391,8.42522686804939,5.422927397461919,69,1,10.648071471265386,63.454663230197994,5.83783406239241,4-4-2,mediocampo,Suplente
90,13,Local,1.3415014730573604,14.184449311248827,4.77435016534497,1.046879659961689,169,1,16.892343442486734,57.370442683353346,6.126850098316021,4-4-2,ataque,Titular
91,11,Visitante,14.933323217925354,42.345966816483674,6.321280100123673,2.4139463647471233,171,0,9.691614326390525,62.5009080376507,1.6150203897655222,5-3-2,ataque,Titular
92,10,Local,83.5692534498404,27.662603730321404,10.430752634428323,2.876960049379194,124,1,9.62827120595736,39.59818664242526,7.933375961802567,5-3-2,defensa,Reservista
93,16,Visitante,41.732292606021126,10.071769443857882,2.3670987229404257,2.2937554071901793,114,0,9.856003951372394,56.860229167828486,8.867470540375908,4-4-2,ataque,Suplente
94,6,Visitante,0.30393131669345097,3.0672343275979785,4.63741165977323,1.3064722169949874,145,1,4.635654851474305,48.32161800814041,9.190822088716967,4-4-2,ataque,Titular
95,19,Visitante,91.9276637406526,35.880025276326485,6.876118875136296,3.936971163058039,135,1,17.32648552787992,44.17938885774891,9.323379654137234,5-3-2,ataque,Reservista
96,22,Local,53.062181014711676,4.573356523906686,7.6607003307924995,5.441663072022937,124,0,15.531624967527877,43.537128288441,5.130267005922648,4-3-3,mediocampo,Suplente
97,7,Visitante,16.757290887310962,13.852254254675644,4.112585854136942,0.5160210617903696,128,1,13.467485392369124,36.64190767701704,3.689811417193675,3-5-2,defensa,Titular
98,22,Local,96.20571281325408,11.120520661232197,4.674988296595907,3.338821537631027,81,0,13.69421813733313,51.059794263225996,7.866808144488852,3-5-2,defensa,Reservista
99,4,Visitante,10.918484930471905,12.783823259527638,7.3543442501328435,0.01502586003393458,150,0,13.718921338006677,67.18592209345911,4.083939790443409,4-4-2,defensa,Titular
100,3,Local,32.01259301643873,20.06667459562268,10.526032122486674,5.291115841859274,115,1,14.327005951895357,30.13550896235436,1.8832441282713757,4-3-3,mediocampo,Titular
101,21,Visitante,64.11268647406764,5.8840152716164775,10.558075041459102,0.8688200186600499,176,0,1.4352792180854923,55.181371946822225,1.3956628526039851,4-3-3,ataque,Suplente
102,14,Local,3.2146505900816247,29.185871785900257,3.318491954764404,3.453482200142796,141,0,1.9340631146343057,46.89304310670001,5.6343860916792305,4-3-3,ataque,Titular
103,15,Visitante,1.4434965798337918,19.027954353531516,10.747892531638492,4.69454627087996,90,1,7.637204654626906,41.778082163809685,5.379334426663322,5-3-2,defensa,Titular
104,21,Local,73.7795033833488,18.537171992570695,9.22303357206457,3.658246572026414,162,0,10.843706912922116,54.121527604723404,1.4851980559355757,4-4-2,ataque,Reservista
105,3,Local,0.5306393177066604,37.81942210802022,3.24285073128412,0.210480289889581,136,1,0.3112637946634145,41.59454639169217,9.82792327312596,4-4-2,ataque,Titular
106,12,Visitante,31.171277250921424,3.526908023748571,2.037642234177123,4.70253944313059,160,1,13.126797962066682,31.83262290701724,7.473327639562162,5-3-2,mediocampo,Titular
107,18,Local,36.91554252943694,38.23217969571112,1.9312456297392089,5.270845631282021,120,1,14.348884371341699,39.514164959548324,6.165972312352276,4-4-2,ataque,Suplente
108,19,Visitante,96.80535094026826,38.90166440088045,6.971106679756083,5.153131347025832,64,1,17.149003263712437,50.10382990011487,7.103393334942254,4-4-2,mediocampo,Reservista
109,14,Local,50.06687600725189,11.619846270165102,9.3622420650591,2.1663597170418,142,1,10.868262384381392,63.999915280638135,9.63365818021736,5-3-2,ataque,Suplente
110,6,Local,29.184249213405835,37.18871491655831,10.087235127800897,2.6199898458717983,145,0,10.943410941720737,46.03679838024124,9.565355747655365,5-3-2,mediocampo,Titular
111,8,Visitante,2.8708425856931785,39.99922310158522,10.42791793614782,4.799800742656549,142,1,2.708310249216299,47.0430062503359,1.896876285232104,4-3-3,ataque,Titular
112,5,Visitante,8.649999447700674,3.4587249940600695,5.915810686918007,2.345952287558774,147,0,15.206007109750088,35.52760939995077,1.4602531334469204,4-4-2,mediocampo,Titular
113,17,Local,95.64245363605998,29.383967662419757,5.49433621873679,4.4691795445705935,160,0,1.5963208088456393,62.42411724265596,2.9203561897224533,3-5-2,defensa,Reservista
114,13,Visitante,16.57654837888567,20.817871779216457,10.582269862366903,5.491522590340215,104,1,5.090670252318892,35.25710290439656,6.112609710336442,4-4-2,defensa,Titular
115,18,Visitante,82.42581336396725,36.81722555732527,2.7146110699247843,0.1825717483062994,84,0,8.539054442372668,68.08898305836453,8.45639613105936,3-5-2,defensa,Reservista
116,19,Local,19.00532416037978,6.108819316690706,11.107367483850894,1.1363838406251179,145,1,17.11313758572968,52.0093464673178,5.325535010589142,3-5-2,defensa,Titular
117,14,Local,50.99580351335514,29.578834670701703,6.406965658013071,2.4745729139872896,128,0,18.767283871378943,48.64240072854177,8.680670001689226,4-4-2,defensa,Suplente
118,12,Local,58.925821216425014,5.255951902425638,1.4672310182907755,4.520862598076704,84,0,11.625298257601251,50.98960105962463,9.39689498572854,3-5-2,defensa,Suplente
119,2,Visitante,45.71033431960636,9.162815369132272,11.601284504064672,0.6097681159331068,79,0,15.758470766752923,30.28249559953121,1.9496931613095247,5-3-2,defensa,Suplente
120,15,Visitante,93.33054977622001,4.223115368891245,9.062086801396804,4.2525782906230045,164,1,4.235143369203003,49.03782995570946,1.8670906777725862,4-4-2,defensa,Reservista
121,16,Local,99.03148603236843,33.374653685454575,9.270256287454751,3.1325281851292495,154,1,6.257002273366905,67.97089089958943,5.938430586684625,5-3-2,mediocampo,Reservista
122,11,Local,18.314563871275404,1.780146858461168,2.6076745801357064,4.078003166374791,168,0,5.456247781603247,49.501541715490426,2.254962562266475,4-3-3,mediocampo,Titular
123,10,Visitante,18.564475264091595,20.764745704604998,11.856085875763915,0.3902893520885651,103,0,2.7558862683687257,32.645839168603,4.33009005376999,4-4-2,defensa,Titular
124,13,Visitante,39.496231284963955,9.862995650131873,1.9659809057076174,3.281275484759677,173,0,8.602017859354788,38.57501996697087,3.5198040825343826,5-3-2,defensa,Suplente
125,7,Local,46.662943051573436,45.086023977082675,8.890356250207955,1.2804707167872809,137,1,5.941822711377109,49.10458237864493,4.308545961963988,4-4-2,ataque,Suplente
126,9,Visitante,38.23094925741152,41.296102173197205,2.5456699822630653,0.340007730853787,89,1,7.812877710296187,40.14367079595764,3.1229812185989987,5-3-2,ataque,Suplente
127,2,Visitante,43.30066695801029,38.87884249678342,1.0667484705235153,0.597483948792144,137,1,11.925769444950372,35.99687203636461,3.7982476077382787,3-5-2,defensa,Suplente
128,1,Local,20.230067374911886,31.66437004695241,0.3849922038999427,4.665461387826401,73,1,11.485065704708067,62.28257439651794,4.240846423884424,5-3-2,defensa,Titular
129,11,Visitante,71.36812279542826,14.95835441277616,2.9206100887184574,0.38928852193466956,166,1,10.479884667177288,33.36424834345162,7.0777022369808655,4-3-3,defensa,Reservista
130,6,Local,6.737153239096494,44.21493112919311,0.7669591535904381,0.2046791484970818,167,0,18.007289884089584,68.11053731547275,2.8260036410975276,4-3-3,ataque,Titular
131,19,Visitante,61.808424570328214,40.464788872514326,0.41357864662634114,3.857089093810448,99,1,14.099603483278267,63.64234092785377,1.1297017663712396,3-5-2,ataque,Suplente
132,6,Visitante,38.52053584484091,47.9933326525862,10.73117321623516,2.835488294776359,142,0,14.02289428914729,62.48765385164687,1.9648656776436142,4-3-3,mediocampo,Suplente
133,14,Visitante,88.69761841627734,14.648018162862403,8.477743752527688,5.517921215956794,121,1,0.36289216102890043,36.328318222415234,3.140656458073471,4-3-3,mediocampo,Reservista
134,15,Local,5.794458016544956,37.344813892783854,0.9631377508879662,2.719756947849203,64,0,2.4045263182450727,31.335518195737897,5.227955183843622,4-3-3,mediocampo,Titular
135,16,Visitante,91.62382399473009,28.88607931219374,8.251919083663498,1.3310389729353802,93,1,18.314545682063642,60.982232542920826,5.312166907494393,4-4-2,ataque,Reservista
136,12,Visitante,58.18082795500976,1.6021847758205199,1.1759437473017935,2.3096109658829462,93,1,13.590680253671675,45.70656373941567,9.708212286177917,3-5-2,defensa,Suplente
137,13,Local,86.00661146332357,16.791577736063584,7.970754227205711,0.18966122103860839,174,1,15.055416892633897,37.411408431106764,1.5888108342106082,5-3-2,mediocampo,Reservista
138,2,Visitante,64.81704276526058,0.5065046376414917,1.647420539407023,4.606238584039813,157,0,12.685347655564787,67.25656524426414,4.3987448792389765,4-4-2,mediocampo,Suplente
139,3,Visitante,34.398159856679634,22.373059923577177,3.5169862550042015,4.561362171075197,116,0,7.0665123671969665,36.98936333773007,2.339588846417089,4-3-3,mediocampo,Suplente
140,8,Local,62.22698827172606,49.060856225316094,11.787753142950825,3.345627527344657,124,1,9.794521614558665,35.11159106976831,2.3620525619675683,4-4-2,defensa,Suplente
141,9,Local,72.95515955513416,11.358784892815049,1.7333068078051146,0.4728221268903299,111,0,9.633033180033381,51.667849907759766,3.5708063446405465,5-3-2,defensa,Reservista
142,18,Local,8.079970982744754,49.925334922421385,2.63362417527045,0.06693198180649906,150,0,0.2852610844722614,47.48936118677904,4.160319126190991,3-5-2,defensa,Titular
143,21,Visitante,90.31963840762461,6.327064978254554,5.870758264320089,1.6421320553367786,131,1,16.50447517127793,58.44965517490722,2.961109085204843,5-3-2,ataque,Reservista
144,13,Visitante,33.14773544622731,21.586883752796393,7.872281578549371,2.132945621368453,165,1,19.987218545414457,30.6855228552571,6.055370643286754,4-4-2,mediocampo,Suplente
145,12,Local,3.5535443584676196,31.37846308614224,5.6556135199182656,4.319241173927415,173,0,12.996829299853093,40.74440686673529,7.892246893748489,5-3-2,ataque,Titular
146,3,Local,28.84127795135155,23.048822256162023,0.1893666043344675,5.563069784377566,105,1,18.598436627412166,66.6666488285965,7.701979734804275,4-3-3,ataque,Titular
147,20,Visitante,45.52613759373085,47.93051657044463,1.2743361124925259,2.4180422363961447,101,0,16.044066478500493,43.22493370272623,4.061326139378933,5-3-2,mediocampo,Suplente
148,18,Visitante,87.45857279611208,18.63680925327607,7.576597186580782,1.3811000292770699,65,1,5.914562720159475,64.39081839699216,6.299422407403575,4-4-2,ataque,Reservista
149,1,Local,81.97457194327836,25.473923226334627,7.142002082640349,1.0882415337592752,87,1,4.441357177156231,39.70360996314636,7.365978933424349,4-4-2,defensa,Reservista
150,8,Visitante,75.71054102990396,24.517233169435563,4.309472918473899,5.667661953214402,83,0,5.961782467242012,69.40119132028343,9.842709628186677,4-3-3,defensa,Reservista
151,1,Visitante,43.48666978195509,37.14341347633939,6.986407701910089,1.933175621111405,77,0,4.423743354641889,65.89092489947603,9.072127258032253,4-3-3,mediocampo,Suplente
152,16,Local,90.9610097356945,38.22076388530011,5.997223043107865,5.686922979902771,85,1,1.667130566846895,58.46073590088429,8.49866940711939,4-4-2,defensa,Reservista
153,8,Visitante,68.90619744936618,7.939436850488091,2.3723073045683467,2.5701202308937603,163,1,10.58689161882436,46.62432731059769,8.118275640031925,3-5-2,ataque,Reservista
154,3,Visitante,59.126367432829085,25.944826747914846,4.173679128872379,0.9024065405685653,121,1,0.8547829004824603,32.97053273134243,1.9909140378481807,4-4-2,defensa,Suplente
155,8,Visitante,13.169271305591856,46.07471524708341,5.222383699736134,4.9545495598165665,163,1,19.20901122685236,41.311022544348894,5.392421547312247,3-5-2,ataque,Titular
156,3,Local,60.220361204680785,14.004582614875865,0.7023086456275225,0.937415077172324,177,0,6.54119341129636,57.605057406200636,6.144963286325118,5-3-2,ataque,Suplente
157,5,Local,34.2979441147923,10.55355594560486,11.92712908537174,1.6185276530287271,71,1,11.599903033911204,37.57103710356693,8.809425557632686,5-3-2,ataque,Suplente
158,18,Visitante,39.71144092257192,34.410347546587715,2.000786878041665,2.1604010614028075,112,0,8.234832503774644,44.92335001405439,6.086010102372511,4-4-2,defensa,Suplente
159,21,Local,23.821307543194013,21.545891712827903,7.410659376860201,3.494342925824742,129,1,8.489504704802602,36.54916056442925,8.156337135998152,5-3-2,mediocampo,Titular
160,22,Visitante,38.29405101651718,19.586686930558024,11.134253201135891,5.310633173544111,155,0,5.214441129233133,56.587165433150275,9.34865978749993,4-4-2,defensa,Suplente
161,14,Visitante,64.06808507392951,29.899581252017306,9.761517246134424,3.8834258115905724,98,1,9.466676142426731,65.6121701602315,1.719646007204401,3-5-2,ataque,Suplente
162,17,Local,3.5899583860888873,7.421700317022961,8.241430607774655,0.8378185865776913,159,0,6.178838436916594,62.49440197201915,1.6116560764127144,3-5-2,defensa,Titular
