tiempo,id_jugador,equipo,posicion_x,posicion_y,velocidad,aceleracion,frecuencia_cardiaca,pase_exitoso,distancia_al_balon,posesion_equipo,presion_rival,formacion,zona_controlada,categoria_jugador
17,18,1,-0.5821875862088205,-0.915730418970101,-0.355749977026515,0.07547309713066261,-1.507344307502472,1,-0.5272469991808717,1.2144996446350247,-0.43256626581566754,1,2,1
18,14,0,-0.20307801191496797,1.4636972145627276,-0.4261701169085056,1.1873090480830768,-0.9635555383401878,0,0.9516555386895168,-0.5232873772426071,1.0903430470231041,3,2,1
19,17,0,-1.1054513430116106,-1.119870244722883,-1.649562436439245,-1.6230751632806164,-0.9921759998750449,1,-1.1183823667989972,0.04799780451861105,-1.0468695745846472,2,2,2
20,4,1,-1.1907259732967688,0.17432733677774215,1.4813622583662807,-1.5088911712650108,-1.1925192306190444,0,0.04838866718211272,-0.05121012701150617,-1.0631033167196837,1,2,2
21,6,0,-1.464642355846969,0.15062488239570418,-0.8280278103205617,1.283106351069886,0.7536721537512358,1,-1.361291419863028,0.17030512760541322,0.46104840971347305,2,0,2
22,11,0,-0.4034377793931937,-1.2142450897182966,-0.44455742485089905,1.7253339899879534,0.9253949229603782,1,0.49212944218325294,-0.324715109678491,1.4814583187219146,0,2,1
23,6,0,1.5937192582544422,1.0780298134408757,1.4431754347123642,-0.12869258195046812,-1.2211396921539015,0,-1.7002607417303015,1.2703194438166305,-1.3756452646212725,3,0,0
24,13,1,0.757717301491542,0.03203909566007437,-0.9714351346245275,-0.41953739331305906,-0.3339053845733325,0,1.0427782518109792,0.6025040686686535,-1.0198639635968592,0,2,0
25,18,0,-1.0963713515512201,1.2908397662179958,0.1867709131112124,-0.3227901164878288,-1.507344307502472,1,0.31664438070742706,-0.34953056850718195,-1.5280139964961155,3,2,2
26,4,0,0.6048850700812638,-0.10323590235137653,1.0197374550712393,-1.3032820630057391,-1.450103384432758,1,-1.5704732121130536,-0.2542310839282704,1.032972779831766,3,1,0
27,9,0,1.616035708018431,-0.5048616807491854,-0.13393323452868508,1.6181179991484382,-0.0477007692247619,1,-1.3121927409900935,1.7051272180023789,0.11354564957600274,0,2,0
28,4,1,-0.7205544947448635,-1.4937250746794764,1.4218801503786047,-0.15116447192158164,-1.2211396921539015,0,1.1971275193467983,0.6010571233307744,0.02950503452792336,2,1,2
29,20,0,0.0044420584659674274,-1.625447110149814,0.2273286875230022,0.9365778542371964,-1.0207964614099019,0,-1.175997616283678,-0.8230022653325519,1.4639615961882018,3,2,1
30,9,0,-0.2764052251008682,-0.5795490625663904,-0.2815046530190961,-1.484890316615308,0.4674675384026652,1,0.5793138104884409,-0.9503773004794005,0.3932412466487779,0,2,1
31,18,0,1.2337782621746745,0.5975380734160145,0.36430968011511367,0.5800179174589706,1.698147384401519,1,-0.3664629836568342,0.6061821692030924,0.22939757035953465,0,2,0
32,5,1,0.31388924364181525,-0.10843558119211907,0.14518044139304115,0.9212330570178747,0.381606153798094,0,1.540992688633638,-0.6282474207671286,0.9895089086584357,0,2,1
33,21,0,0.7121918768707859,-0.9409659867037206,-0.7357159821548982,0.5173507486588165,-0.5914895383870461,1,-1.177227582424895,1.6090116623262924,1.4579229455158984,1,1,0
34,21,1,0.9511847378471954,-1.5403677706580698,-0.9442093053518639,-0.13048753021168796,-0.10494169229447603,0,1.2823255099794195,0.7923709165936272,0.36484009534959905,1,0,0
35,18,1,-0.3534190028086562,-0.8815542857554349,-1.6519664063671968,-0.7655570228956865,-0.9063146152704737,0,0.13995138633812562,-1.6679176308616606,-1.0696972344185283,1,1,1
36,16,0,-1.3346107688652293,-0.4533965588229929,0.6267820331281698,-1.091974238826066,1.326081384448377,1,-0.4565791715081308,-1.1954178835277622,1.0669365580015169,2,2,2
37,7,0,-0.7465605851558905,1.3525987807805766,-0.39892936665527207,0.6479207523056048,-1.6504466151767574,0,-1.0809710756394297,-1.4232857328044346,1.149101123664672,0,1,2
38,11,1,1.5817971957051757,-1.495306467032703,1.1180204048813658,0.38503817769734916,0.9826358460300922,1,-0.360037266129499,-0.008179951482704364,-0.20293689385922795,1,0,0
39,13,0,-1.1602647364090422,-0.9519060143292448,0.23411043835339934,0.470304355362155,0.4388470768678081,1,0.7622747017949152,-0.2634942436843606,-1.6201777167119311,2,2,2
40,9,0,0.7085644954042977,-0.974743254373917,-1.5452968964460734,0.7754385710811073,-1.1066578460144731,1,-0.3896063665287488,-0.659251517920253,0.7398653144526034,2,0,0
41,19,0,-1.7394329665146833,-0.8324144134978795,-0.14232801905407033,1.6934912321728424,1.0971176921695205,0,-1.2097557635763359,-1.7197769260352687,-0.7310655803480981,1,1,2
42,12,1,0.4906566513011012,-1.3422394954437664,-1.256183214443518,-0.27256548104027906,0.06678107691466634,0,-0.9598458372989067,0.30245081969073917,-0.8644630461336098,1,2,1
43,15,0,-1.3577472540149964,-0.5072958680956126,0.22345200974504822,-1.6836127233804303,-1.6790670767116145,0,-0.47393981429243753,-0.9619437131948452,0.16032659409448966,2,0,2
44,22,1,-0.1646286624484851,-0.4045839521419024,-0.30152391890406355,0.9869663797487748,1.1543586152392347,0,-0.9306607574152523,-0.5144363353290152,-0.3309325925729229,2,2,1
45,10,0,-0.5796285677014626,-1.3036281153799163,0.36692203386332145,0.9066456491005471,-0.6487304614567602,1,-0.7299178553709759,0.36571700729285034,-1.3225761009922303,3,1,1
46,6,0,-0.31327440245697735,0.8256214684082304,-0.21022364549749936,0.6569112689266058,-0.6773509229916173,0,0.8840174496450726,-0.24897055559991438,-1.6638362811642404,3,0,1
47,14,0,-0.2593858642586152,-0.30567231028094116,1.4100256447402413,-1.1616189189526147,-1.2211396921539015,1,0.1413746603352513,0.6489286018197656,0.4753961219080926,3,1,1
48,11,0,-0.14371182031222196,-0.09896173337045526,-1.0942252721102568,0.2307168883560169,0.4388470768678081,1,0.5552074891353028,1.1361221189667956,0.8427666334457188,0,0,1
49,15,1,-0.20882564125251027,0.22540924507099808,-0.23957825198237012,-0.20145496765439203,-0.1335621538293331,0,1.1992635693633358,0.3875246075909876,-1.530817701412007,1,1,1
50,8,0,0.9171668978006546,-1.1785449950255882,-1.7240495322506322,-1.5160947423557016,0.6964312306815217,0,0.9262789967175579,-0.322893519267878,0.14043467787746236,2,1,0
51,5,0,-1.3959125093382265,1.3932067885001498,0.8081190609314011,-0.6730003807605253,-0.30528492303847543,0,1.366720688039892,-0.886045574049685,1.6347729131068742,3,1,2
52,17,1,0.42291148443872034,-1.4088505529878501,-0.9303020245288481,1.7421699079760715,-0.5914895383870461,1,1.0521555354543144,-1.2806156453519948,-0.9039641172629418,1,0,1
53,17,0,0.7315674473912411,-0.04250599848145184,-1.3687643687567763,-0.12112528728008902,-1.7076875382464713,0,1.4233228586768198,-1.441626206578276,-1.5775843307305335,3,2,0
54,4,0,0.8041911457104449,0.47463558130771555,-1.5114759589430955,0.15610128892170658,-1.7076875382464713,1,1.3385889850385293,0.5434007159643739,-1.4692868158547157,1,0,0
55,7,0,1.0381187055257328,-0.3697203453833919,0.38446847239358567,-0.42273334779769095,-0.5342486153173319,1,1.0844244403313321,0.9318439011961744,0.6065185962731294,1,0,0
56,20,1,0.47488156129508985,-0.344653148415456,0.7383157704788254,-1.0637733051075735,0.5533289230072364,1,0.6889129680528705,1.3325438054151062,0.9247864089919857,3,1,1
57,8,1,-0.4975001955742199,0.8885040278561925,1.594592209252044,0.18739819810412625,0.8967744614255211,0,0.6094095758040468,-0.23577749487757105,0.29326556256876496,2,0,1
58,19,1,0.11336333982350123,-1.3117195020123122,0.806139870665284,0.23646975801052084,-1.1352783075493302,1,-1.0765175943542244,1.5546904304855798,0.49408261616578836,0,1,1
59,11,0,-0.6253652175490378,-1.2560239259656385,-0.43845418888856386,-1.1462343010593792,-1.1066578460144731,1,0.07603318270023636,0.8312241076225495,0.4918344874135571,1,1,2
60,17,0,0.40590493369783,-1.4289719141061326,0.22705557749792707,0.891307882199186,-0.2766644615036184,1,1.1035466026148475,-0.2156705748847029,-0.9205799299114217,2,0,1
61,20,0,0.13681019340431097,1.0533630697609806,0.5640790208163927,1.2246038827943522,-1.3642419998281867,0,1.0642146002329802,0.13943422196112865,-1.0538181184777229,2,1,1
62,1,0,0.9588972996295251,0.1727564238570844,-1.6575139697467285,-0.2339888324293553,-0.8490736922007596,1,0.357100447604646,-0.5250553202336349,-0.6191722416623937,0,2,0
63,11,1,-0.4523895506201931,-1.5298973094476314,-1.0151128241822622,0.7933970062482569,1.1829790767740918,1,0.6463547364366515,0.7553179575127754,-1.2489146650727847,0,2,1
64,5,0,-1.370110921715776,-0.35446279067388964,-1.651393876635689,0.0435878141366452,-0.4197667691779037,0,1.3502321276749119,-1.3317978435081703,1.272170777731062,1,0,2
65,19,0,-1.3717637121908417,1.0871565655004067,-1.445766369518266,-0.1534641822213315,0.0954015384495234,1,-0.4362369453485065,-0.8826606645589512,-0.8596796891812537,2,0,2
66,17,0,-0.6168388950007323,-0.9486590169385868,0.623172639212323,-1.5414265738793247,1.5550450767272335,1,-0.5836079594375435,0.7460711611194745,1.689363551738877,0,2,1
67,4,1,-1.389185362030923,1.3657272458662806,0.9927865214753001,1.1860086191329036,-1.6790670767116145,0,-0.16872344698753158,-0.8847732138424718,1.3064170238596613,2,2,2
68,10,1,-1.4875207725500081,-0.6417904406218097,0.3744241790450256,0.708110556853541,1.4978041536575193,0,-0.993533411196886,-0.691282618671279,-0.45869216235310845,1,0,2
69,10,1,-0.6076694619019689,1.4997120646318562,-1.4042041760579471,-1.2624817154128463,-0.7345918460613313,0,-0.04724055093247589,1.3362041997766394,-0.4624728848520484,3,2,1
70,13,1,-0.29729181042207475,1.4421268904734414,-1.0112293278816507,-0.35790098022000794,-0.8204532306659026,0,-1.4381522018423334,0.4115821316699585,-0.9058450965932375,1,2,1
71,8,0,1.188501656540918,-0.6433598261678725,-0.7678729964152824,0.426784673973525,-0.10494169229447603,1,-0.02748570954957809,1.6604340606786632,-0.8024218159592299,0,1,0
72,1,1,-0.38687689367944644,-0.6952595443172256,-0.6665103979717742,0.12095976763594432,0.038160615379809276,1,0.9020807628581227,1.3792986381911776,-1.712814022127322,2,1,1
73,20,0,-0.23681546298554018,-1.2070327532424394,0.05607271887542011,1.6935604666420987,-0.562869076852189,1,-0.7029800672418824,1.5327640460281213,-0.9000613225709648,3,0,1
74,10,0,0.5949159948560576,0.316349939126216,1.1704592416431114,0.35137012544366136,1.4978041536575193,1,0.7926076482526169,-1.152998300415241,0.3928731499894983,0,2,0
75,8,1,1.6748125796876574,-1.3742760724541139,-1.6726743510717046,0.770704465133407,1.4119427690529482,1,1.325335522491207,1.4750539796106017,-0.456046481528079,0,0,0
76,20,1,0.03389649062886673,-0.5398364214836288,-1.5536667907042996,0.39544066496193153,1.2688404613786628,0,-0.8787904286933348,0.45517903416441496,1.1866836490331176,0,2,1
77,13,0,0.5386587887265654,1.0945408937193926,0.3470425311443945,1.5164832305559002,-0.8204532306659026,1,-0.6127500106080085,-0.3732949593590558,-0.28419810864740097,3,2,0
78,16,0,0.6407022647127499,-1.0086893511644834,1.712400879749303,0.1571372317134088,-0.7345918460613313,0,-0.8989846407238089,-0.5404966906749415,-0.38858433522100716,2,0,0
79,13,0,-1.3995168769822826,0.769305193825379,-0.12476873942513407,0.3255717253584772,0.009540153844952218,0,-1.1829628642430057,0.9938637923048392,0.9996779147972361,1,1,2
80,6,0,1.150220944897943,-1.258267002834122,1.475221305740093,0.39807545050714577,-1.2783806152236155,0,0.40211499932302613,1.1464793930841746,0.9756110702274737,0,0,0
81,6,1,-1.5567462433756718,0.5329355809272383,0.6412686769477793,-1.2466478235363256,-0.8204532306659026,0,-1.240087946165418,0.5778038151961412,-1.2827469642249256,2,2,2
82,13,0,1.184996733836895,-1.5733286344812496,1.1567304075827254,-0.16751538509848427,0.7536721537512358,0,1.6608710494311734,0.6640034328353903,-0.6533634513667221,0,1,0
83,22,1,1.3239747268121886,1.141372029837931,-0.7675864050327391,1.2202794534684254,-0.8204532306659026,1,-0.07449036245719157,0.5375995086401286,-0.7275256170260453,2,1,0
84,8,0,-1.6844339586741737,1.688418926422209,-0.5397750326374345,1.0189381819448036,0.15264246151923752,0,0.727369456028669,1.369797236411635,-0.8064197373834445,0,2,2
85,12,0,1.3795712819148236,1.1977519306936872,-0.3051644150086817,0.9888463464857038,1.1829790767740918,1,-1.332199050166157,0.7791791860516202,1.5387932544432645,0,0,0
86,14,0,0.9521075071957606,1.216031672719489,0.599650734205944,1.3179016314548413,-0.24804399996876134,0,-0.2594070852188248,1.3226420221830186,1.0883615968858564,0,1,0
87,7,0,0.42263293249186373,0.9786902360878803,-0.13350935688725732,-1.1645925798451429,1.6695269228666618,1,1.066567140610395,0.11729374979868008,-1.6665591898988241,0,0,1
88,9,0,-0.037860731928472675,1.323216581797202,0.6538913293040755,-0.06085433045754906,0.009540153844952218,1,-0.1939057329038913,-0.3635289389542292,0.8445748872670447,0,1,1
89,18,0,0.4982103875488361,1.560133248846406,0.6938533165367873,1.41509292282779,-1.450103384432758,1,0.1045254420002013,1.1506039542833495,0.0999221452272658,2,2,1
90,13,0,-1.7086394728449155,-0.7605309195608405,-0.3583015329111917,-1.135363829878653,1.4119427690529482,1,1.1864527800114952,0.6132784800361631,0.21078684564641362,2,0,2
91,11,1,-1.2399858217607276,1.18368467042658,0.08751188813038763,-0.338607323147338,1.4691836921226624,0,-0.061197181461046773,1.0663734506049496,-1.5199221351966747,3,0,2
92,10,0,1.126619619551215,0.16997426152351294,1.2718305621735346,-0.06875277644170052,0.12402199998438046,1,-0.07217246472664399,-0.9562711166803116,0.9037585972478152,3,1,0
93,16,1,-0.31594229876744945,-1.0444622209661194,-1.0520530576039835,-0.40865725351909166,-0.16218261536419015,0,-0.032713856235460845,0.5682191799851646,1.262071295315734,2,0,1
94,6,1,-1.744415474852854,-1.5280415014901674,-0.39776616687342226,-0.9840675850127059,0.7250516922163788,1,-0.9372289752394246,-0.1858648075144521,1.386106878401422,2,0,2
95,19,1,1.414822303016207,0.7372888274474481,0.24741219573564588,0.5490449865165342,0.4388470768678081,1,1.261675350862497,-0.5516840978472,1.4369551115509958,3,0,0
96,22,0,0.07471861989226763,-1.4240617974864622,0.4735225934776819,1.426012485539863,0.12402199998438046,0,0.9506849396323276,-0.6084050799905277,-0.17149604612427508,1,2,1
97,7,1,-1.1770943916226124,-0.7834650106582497,-0.5490169653752225,-1.4447598825852757,0.2385038461238087,1,0.5930373153571699,-1.2173536965875706,-0.724045584772482,0,1,2
98,22,0,1.5623318388993586,-0.9720585066968723,-0.38693686644001185,0.2004302449025389,-1.1066578460144731,0,0.6323226565994284,0.0559561198349484,0.878223608850174,0,1,0
99,4,1,-1.3784197018723536,-0.8572273779456798,0.3852331051788408,-1.7367508918339858,0.868153999890664,0,0.6366029102892531,1.4801285700996776,-0.5728604649317034,2,1,2
100,3,0,-0.6510830021701568,-0.35443369487925264,1.2992893846912204,1.338270252638286,-0.1335621538293331,1,0.7419640109303451,-1.791963664796317,-1.417033226905735,1,2,2
101,21,1,0.4557462574720761,-1.3335765042142838,1.3085239098019519,-1.239140900373243,1.6122859997969476,0,-1.491749006658124,0.4199515842389297,-1.6040662816084108,1,0,1
102,14,0,-1.644052238756887,0.27513768181276815,-0.7778687769203673,0.26725699783462337,0.6105698460769505,0,-1.4053261320743309,-0.3120288215412253,0.021880806614616485,1,0,2
103,15,1,-1.7051226242516397,-0.42614489041172854,1.3632278642396207,0.9905764014664219,-0.8490736922007596,1,-0.41715893290300304,-0.7637545262939456,-0.07595537864420875,3,1,2
104,21,0,0.7890635363429208,-0.4600275360217709,0.9237751300918375,0.386598171951383,1.2115995383089488,0,0.13842264147963548,0.3263518602707074,-1.5697211510255948,2,0,0
105,3,0,-1.7365984555894167,0.8711809571826536,-0.7996680012118929,-1.6228357564482638,0.4674675384026652,1,-1.6865039789833962,-0.7799634136995004,1.6304948125188756,2,0,2
106,12,1,-0.6800920425052575,-1.4963065367036643,-1.1469999075147561,0.9952349978449453,1.1543586152392347,1,0.5340073681896167,-1.6420837338920342,0.7272870071489369,3,2,2
107,18,0,-0.482026547967051,0.8996769264330703,-1.1776625982709858,1.3264563286258688,0.009540153844952218,1,0.7457548227688707,-0.9636914575853294,0.2257938763981934,2,0,1
108,19,1,1.583007698458846,0.9458968292066475,0.2747869573086931,1.2578498578603778,-1.5932056921070432,1,1.2309235010872246,-0.02846948584735922,0.5853825770871677,2,2,0
109,14,0,-0.028561179843688604,-0.9375860521074895,0.9638939571341313,-0.4829062603158589,0.6391903076118075,1,0.14267729854646255,1.198757668359171,1.5559759670216582,3,0,1
110,6,0,-0.7486058857610332,0.8276381774255087,1.172831434046148,-0.2185206560659232,0.7250516922163788,0,0.15569807646457134,-0.3876477278865448,1.5297755913238675,3,2,2
111,8,1,-1.6559069319358537,1.0216701158003083,1.2710136237268475,1.051921019806554,0.6391903076118075,1,-1.271174521583649,-0.29878488722731533,-1.4118040188007657,1,0,2
112,5,1,-1.4566383559930667,-1.5010137585097447,-0.02934130745716731,-0.3782357649997871,0.7822926152860928,0,0.8942660546609296,-1.3157624977754185,-1.5792898635361166,2,2,2
113,17,0,1.5429103459712041,0.2888138301726656,-0.15080703794510228,0.859227722605937,1.1543586152392347,0,-1.463845785849798,1.0595917026356445,-1.0192036821663963,0,1,0
114,13,1,-1.1833264948733493,-0.3025725238601064,1.3154966728456372,1.4550717081094122,-0.44838723071276076,1,-0.8583897440754373,-1.339652169409033,0.20532432401793985,2,1,2
115,18,1,1.0871931628848885,0.8019912852223079,-0.9519026469226826,-1.6391014675668378,-1.0207964614099019,0,-0.2608979717150851,1.559882033588699,1.1043857845681482,0,1,0
116,19,0,-1.0995809411846504,-1.318056476607664,1.466825806603762,-1.0831988271954553,0.7250516922163788,1,1.2247091565351786,0.13981543828958434,-0.09659249009973164,0,1,2
117,14,0,0.0034687625363455576,0.3022670638418219,0.11220581307017083,-0.3032728384300395,0.2385038461238087,0,1.511318403499757,-0.15753501143903628,1.1904158050123925,2,1,1
118,12,0,0.2769002288597756,-1.3769367596995883,-1.311388073932363,0.88934974154224,-1.0207964614099019,0,0.2738467624754359,0.04975703547835061,1.4651551219311763,0,1,1
119,2,1,-0.17877718519900143,-1.1072146164055918,1.6091689286428787,-1.3901220400325653,-1.1638987690841873,0,0.9899898694665409,-1.7789825994452249,-1.3915438033954648,3,1,1
120,15,1,1.4631946018121302,-1.4482417556051839,0.877391497049494,0.732987753594337,1.2688404613786628,1,-1.0066244666359967,-0.1226128393410395,-1.4232295870646474,2,1,0
121,16,0,1.6597660873122981,0.5643229173263297,0.9373843568742909,0.08019794729347225,0.9826358460300922,1,-0.6563026946026402,1.5494527723990117,0.13851032768995652,3,2,0
122,11,0,-1.1233987440950637,-1.6168994802091083,-0.9827209285236955,0.6312415361849802,1.3833223075180912,0,-0.795047159876946,-0.08166032302117614,-1.2744444162418396,1,2,2
123,10,1,-1.114781658844143,-0.30624024320354115,1.6826007426180718,-1.5180390850241126,-0.4770076922476178,0,-1.2629311593483088,-1.5702648690008354,-0.4784388003531731,2,1,2
124,13,1,-0.39304294957294234,-1.0588755516563948,-1.167652156387259,0.16689114114011575,1.5264246151923764,0,-0.24998847859218454,-1.046631667368693,-0.7892593095605483,3,1,1
125,7,0,-0.14593070084456822,1.3728528091145245,0.8279000606233127,-0.999221830524462,0.49608799993752223,1,-0.7109129655951266,-0.1167176261358658,-0.486702975993954,2,0,1
126,9,1,-0.4366705848520435,1.111204087429775,-1.0005901812134523,-1.5473443184465714,-0.8776941537356167,1,-0.3867205595655588,-0.9080969045138713,-0.9414780187718684,3,0,1
127,2,1,-0.26186386983248716,0.9443212499882906,-1.4268040928958279,-1.397281522496059,0.49608799993752223,1,0.32590855500721466,-1.274319758033133,-0.6824501565433764,0,1,1
128,1,0,-1.0573511069574777,0.44624831027938283,-1.623281054590586,0.9736250926975641,-1.3356215382933296,1,0.24954906478489575,1.0470914034860923,-0.5126720852294337,3,1,2
129,11,1,0.7059177787030961,-0.7071020387031047,-0.8925352992265156,-1.5186223908236451,1.326081384448377,1,0.07538419029394816,-1.5068188535898293,0.5755276364440778,1,1,0
130,6,0,-1.5225943681047898,1.3127142780542354,-1.5132010899212767,-1.626216789088999,1.354701845983234,0,1.3796363955151278,1.5617855890784365,-1.0553967155517487,1,0,2
131,19,1,0.37629401225340714,1.0538118578011297,-1.6150426595988387,0.502487961741237,-0.5914895383870461,1,0.7025626285655152,1.167178634165854,-1.7060872509782132,0,0,1
132,6,1,-0.42668547659714473,1.5735676623098078,1.358409484925952,-0.09292342605938635,0.6391903076118075,0,0.6892714435259106,1.0652029125343065,-1.3857237232998811,1,2,1
133,14,1,1.3034485252510999,-0.7285270409285138,0.7089882825138115,1.4704574070333538,0.038160615379809276,1,-1.6775584780114459,-1.2450482223062704,-0.9346979101079603,1,2,0
134,15,0,-1.555099029084118,0.8384149426727068,-1.4566639128778571,-0.16037419738913167,-1.5932056921070432,0,-1.3238103038303373,-1.6859853352035132,-0.1340234867035111,1,2,2
135,16,1,1.4043457378475348,0.25444060108788324,0.6439073335202629,-0.9697495399778366,-0.7632123075961884,1,1.4328737383347079,0.9322522391612733,-0.10172040883280636,2,0,0
136,12,1,0.2512124425902712,-1.6291856311749526,-1.395334846094375,-0.39941628560428555,-0.7632123075961884,1,0.6143829404292422,-0.4168122664873802,1.5845744445972039,0,1,1
137,13,0,1.2106610934213007,-0.5805399184479934,0.5628777641027943,-1.6349695671197064,1.5550450767272335,1,0.8681737137946178,-1.149395549041577,-1.529975952852255,3,2,0
138,2,1,0.480032858174173,-1.7048292255193005,-1.2594588268225577,0.9391087416675377,1.0684972306346634,0,0.4575185225437016,1.486367391361394,-0.45210324899310994,2,2,1
139,3,1,-0.5688273170552158,-0.1952054036377083,-0.7206642319324796,0.9129537823644129,-0.10494169229447603,0,-0.5160411709298455,-1.1866682905877302,-1.2419823156183876,1,2,1
140,8,0,0.39072632387090467,1.6472673829443485,1.6629077696529564,0.2043969252189411,0.12402199998438046,1,-0.04336672678789138,-1.3525029881701565,-1.2333653781988212,2,1,1
141,9,0,0.7606396979426433,-0.9556092143782448,-1.234707058643396,-1.4699371708221882,-0.24804399996876134,0,-0.07134737095118189,0.10965630789555805,-0.7696951684531905,3,1,0
142,18,0,-1.4762932577669494,1.7069492860879447,-0.9752424529175467,-1.7064988638117176,0.868153999890664,0,-1.6910093950107332,-0.2593652317331917,-0.5435618408992733,0,1,2
143,21,1,1.359376685974916,-1.3029892268552072,-0.042325072392495354,-0.7884376575841253,0.32436523072837986,1,1.1192479420252501,0.7085886942818329,-1.0035711324553411,3,0,0
144,13,1,-0.6119426533481261,-0.24948145489895443,0.5344986970296703,-0.5023807293019649,1.2974609229135199,1,1.7226930330018024,-1.7433894105313603,0.1833677844769558,2,2,1
145,12,0,-1.632366991196622,0.4265098579609051,-0.10432814852704188,0.7718403464080837,1.5264246151923764,0,0.5114880657982869,-0.855043141646022,0.8879817501474025,3,0,2
146,3,0,-0.7604317275941473,-0.14855210585666728,-1.6796588619009545,1.4967709845149295,-0.4197667691779037,1,1.482062719244258,1.4342691619539796,0.8149964865147371,1,0,2
147,20,1,-0.185128391808366,1.56923096397035,-1.3669789161043537,-0.33622015917379516,-0.5342486153173319,0,1.0394742304268871,-0.6359764184282158,-0.5815349166541988,3,2,1
148,18,1,1.2607255360410938,-0.453148776183242,0.4492847081032918,-0.9405728566203522,-1.5645852305721861,1,-0.715636227148793,1.233280118813167,0.2769844781981554,2,0,0
149,1,0,1.0716341051444418,0.018872079030626335,0.32403771035654383,-1.1112572212080842,-0.9349350768053308,1,-0.9708943835569329,-0.9469606987940703,0.6861087309736407,2,1,0
150,8,1,0.8556467994570653,-0.04717591440805678,-0.49227561352889654,1.5577295981525643,-1.049416922944759,0,-0.7074545951670294,1.6757691749600472,1.6361667636231068,1,1,0
151,1,1,-0.2554503879468369,0.8245106553981131,0.2791965953139762,-0.6188110739203727,-1.2211396921539015,0,-0.9739462807505488,1.365761417224754,1.3405763015145373,1,2,1
152,16,0,1.3814915297569255,0.8988888014121336,-0.005878886689385026,1.5689553476251856,-0.9921759998750449,1,-1.4515767794175658,0.7095672841101912,1.12060154253173,2,1,0
153,8,1,0.6210292094011666,-1.191674254916251,-1.050551984063345,-0.24758576319116296,1.240219999843806,1,0.0939249820592331,-0.33576034827775536,0.9746849296535111,0,0,0
154,3,1,0.283815175089436,0.0513823288020053,-0.5314103490701765,-1.2195659375894896,0.038160615379809276,1,-1.592329961255264,-1.5415896884677343,-1.3757317391483426,2,1,1
